0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 8 0 9 0 10 0 11 0 12 0 13 0 14 0 15 0 16 0 17 0 18 0 19 0 20 0 21 0 22 0 23 0 24 0 25 0 26 0 27 0 28 6.93661e-310 29 6.93661e-310 30 6.93661e-310 31 6.95321e-310 32 4.94066e-324 33 6.95321e-310 34 4.67154e-310 35 1.4822e-323 
0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 8 0 9 0 10 0 11 0 12 0 13 0 14 0 15 0 16 0 17 0 18 0 19 0 20 0 21 0 22 0 23 0 24 0 25 0 26 0 27 0 28 6.93661e-310 29 6.93661e-310 30 6.93661e-310 31 6.95321e-310 32 4.94066e-324 33 6.95321e-310 34 4.67154e-310 35 1.4822e-323 
0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 8 0 9 0 10 0 11 0 12 0 13 0 14 0 15 0 16 0 17 0 18 0 19 0 20 0 21 0 22 0 23 0 24 0 25 0 26 0 27 0 28 6.93661e-310 29 6.93661e-310 30 6.93661e-310 31 6.95321e-310 32 4.94066e-324 33 6.95321e-310 34 4.67154e-310 35 1.4822e-323 
0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 8 0 9 0 10 0 11 0 12 0 13 0 14 0 15 0 16 0 17 0 18 0 19 0 20 0 21 0 22 0 23 0 24 0 25 0 26 0 27 0 28 6.93661e-310 29 6.93661e-310 30 6.93661e-310 31 6.95321e-310 32 4.94066e-324 33 6.95321e-310 34 4.67154e-310 35 1.4822e-323 
0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 8 0 9 0 10 0 11 0 12 0 13 0 14 0 15 0 16 0 17 0 18 0 19 0 20 0 21 0 22 0 23 0 24 0 25 0 26 0 27 0 28 6.93661e-310 29 6.93661e-310 30 6.93661e-310 31 6.95321e-310 32 4.94066e-324 33 6.95321e-310 34 4.67154e-310 35 1.4822e-323 
0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 8 0 9 0 10 0 11 0 12 0 13 0 14 0 15 0 16 0 17 0 18 0 19 0 20 0 21 0 22 0 23 0 24 0 25 0 26 0 27 0 28 6.93661e-310 29 6.93661e-310 30 6.93661e-310 31 6.95321e-310 32 4.94066e-324 33 6.95321e-310 34 4.67154e-310 35 1.4822e-323 
0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 8 0 9 0 10 0 11 0 12 0 13 0 14 0 15 0 16 0 17 0 18 0 19 0 20 0 21 0 22 0 23 0 24 0 25 0 26 0 27 0 28 6.93661e-310 29 6.93661e-310 30 6.93661e-310 31 6.95321e-310 32 4.94066e-324 33 6.95321e-310 34 4.67154e-310 35 1.4822e-323 
0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 8 0 9 0 10 0 11 0 12 0 13 0 14 0 15 0 16 0 17 0 18 0 19 0 20 0 21 0 22 0 23 0 24 0 25 0 26 0 27 0 28 6.93661e-310 29 6.93661e-310 30 6.93661e-310 31 6.95321e-310 32 4.94066e-324 33 6.95321e-310 34 4.67154e-310 35 1.4822e-323 
0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 8 0 9 0 10 0 11 0 12 0 13 0 14 0 15 0 16 0 17 0 18 0 19 0 20 0 21 0 22 0 23 0 24 0 25 0 26 0 27 0 28 6.93661e-310 29 6.93661e-310 30 6.93661e-310 31 6.95321e-310 32 4.94066e-324 33 6.95321e-310 34 4.67154e-310 35 1.4822e-323 
0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 8 0 9 0 10 0 11 0 12 0 13 0 14 0 15 0 16 0 17 0 18 0 19 0 20 0 21 0 22 0 23 0 24 0 25 0 26 0 27 0 28 6.93661e-310 29 6.93661e-310 30 6.93661e-310 31 6.95321e-310 32 4.94066e-324 33 6.95321e-310 34 4.67154e-310 35 1.4822e-323 
0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 8 0 9 0 10 0 11 0 12 0 13 0 14 0 15 0 16 0 17 0 18 0 19 0 20 0 21 0 22 0 23 0 24 0 25 0 26 0 27 0 28 6.93661e-310 29 6.93661e-310 30 6.93661e-310 31 6.95321e-310 32 4.94066e-324 33 6.95321e-310 34 4.67154e-310 35 1.4822e-323 
0 0 1 0 2 0 3 0 4 0 5 0 6 0 7 0 8 0 9 0 10 0 11 0 12 0 13 0 14 0 15 0 16 0 17 0 18 0 19 0 20 0 21 0 22 0 23 0 24 0 25 0 26 0 27 0 28 6.93661e-310 29 6.93661e-310 30 6.93661e-310 31 6.95321e-310 32 4.94066e-324 33 6.95321e-310 34 4.67154e-310 35 1.4822e-323 
0 2.17714 1 2.17514 2 1.82217 3 1.20119 4 0.914111 5 0.726427 6 0.585107 7 0.537925 8 0.469515 9 0.43855 10 0.396443 11 0.370311 12 0.340981 13 0.34069 14 0.311934 15 0.307147 16 0.306542 17 0.290417 18 0.291339 19 0.296958 20 0.319717 21 0.313937 22 0.315102 23 0.327375 24 0.325305 25 0.357872 26 0.390858 27 0.407879 28 0.426886 29 0.418722 30 0.393114 31 0.341741 32 0.334497 33 0.335977 34 0.334242 35 0.331887 
0 2.17714 1 2.17514 2 1.82217 3 1.20119 4 0.914111 5 0.726427 6 0.585107 7 0.537925 8 0.469515 9 0.43855 10 0.396443 11 0.370311 12 0.340981 13 0.34069 14 0.311934 15 0.307147 16 0.306542 17 0.290417 18 0.291339 19 0.296958 20 0.319717 21 0.313937 22 0.315102 23 0.327375 24 0.325305 25 0.357872 26 0.390858 27 0.407879 28 0.426886 29 0.418722 30 0.393114 31 0.341741 32 0.334497 33 0.335977 34 0.334242 35 0.331887 
0 2.17714 1 2.17514 2 1.82217 3 1.20119 4 0.914111 5 0.726427 6 0.585107 7 0.537925 8 0.469515 9 0.43855 10 0.396443 11 0.370311 12 0.340981 13 0.34069 14 0.311934 15 0.307147 16 0.306542 17 0.290417 18 0.291339 19 0.296958 20 0.319717 21 0.313937 22 0.315102 23 0.327375 24 0.325305 25 0.357872 26 0.390858 27 0.407879 28 0.426886 29 0.418722 30 0.393114 31 0.341741 32 0.334497 33 0.335977 34 0.334242 35 0.331887 
0 2.17714 1 2.17514 2 1.82217 3 1.20119 4 0.914111 5 0.726427 6 0.585107 7 0.537925 8 0.469515 9 0.43855 10 0.396443 11 0.370311 12 0.340981 13 0.34069 14 0.311934 15 0.307147 16 0.306542 17 0.290417 18 0.291339 19 0.296958 20 0.319717 21 0.313937 22 0.315102 23 0.327375 24 0.325305 25 0.357872 26 0.390858 27 0.407879 28 0.426886 29 0.418722 30 0.393114 31 0.341741 32 0.334497 33 0.335977 34 0.334242 35 0.331887 
