0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1.02339e-05, 1.05888e-05
1.02339e-05, 1.05888e-05
-0.000188565, 0.0380451
-0.000188565, 0.0380451
-0.000376436, 0.0886348
-0.000376436, 0.0886348
-0.000553421, 0.138484
-0.000553421, 0.138484
-0.000784082, 0.188141
-0.000784082, 0.188141
-0.0010214, 0.238688
-0.0010214, 0.238688
-0.00125715, 0.288222
-0.00125715, 0.288222
-0.00150503, 0.33841
-0.00150503, 0.33841
-0.00175169, 0.388566
-0.00175169, 0.388566
-0.0019899, 0.438169
-0.0019899, 0.438169
-0.00223546, 0.488621
-0.00223546, 0.488621
-0.00247552, 0.538207
-0.00247552, 0.538207
-0.00272127, 0.588549
-0.00272127, 0.588549
-0.00296168, 0.638261
-0.00296168, 0.638261
-0.00320911, 0.688515
-0.00320911, 0.688515
-0.00345209, 0.738281
-0.00345209, 0.738281
-0.00368068, 0.788512
-0.00391161, 0.838266
-0.00391161, 0.838266
-0.00391161, 0.838266
-0.00413274, 0.888514
-0.00433941, 0.938328
-0.00433941, 0.938328
-0.00454731, 0.988351
-0.00454731, 0.988351
-0.00454731, 0.988351
-0.00474363, 1.03846
-0.00474363, 1.03846
-0.00491526, 1.08842
-0.00491526, 1.08842
-0.00508528, 1.13837
-0.00508528, 1.13837
-0.00523876, 1.17018
-0.00523876, 1.17018
-0.00517519, 1.20001
-0.00522716, 1.23014
-0.00522716, 1.23014
-0.00500678, 1.26004
-0.00500678, 1.26004
-0.00500678, 1.26004
-0.00494104, 1.29006
-0.00494104, 1.29006
-0.00454948, 1.32012
-0.00454948, 1.32012
-0.0042232, 1.34994
-0.0042232, 1.34994
-0.00378944, 1.38006
-0.00378944, 1.38006
-0.00312715, 1.41006
-0.00312715, 1.41006
-0.00237673, 1.43996
-0.00157364, 1.4699
-0.00157364, 1.4699
-0.000577513, 1.49989
-0.000577513, 1.49989
0.000578539, 1.52989
0.000578539, 1.52989
0.00179591, 1.55984
0.00179591, 1.55984
0.00326895, 1.58977
0.00326895, 1.58977
0.00326895, 1.58977
0.00491279, 1.61971
0.00491279, 1.61971
0.00669599, 1.64963
0.00669599, 1.64963
0.00861175, 1.67955
0.0106615, 1.70948
0.0106615, 1.70948
0.0106615, 1.70948
0.0129144, 1.73935
0.0129144, 1.73935
0.0153539, 1.76922
0.0153539, 1.76922
0.0179477, 1.79909
0.0207214, 1.82894
0.0207214, 1.82894
0.0207214, 1.82894
0.0236718, 1.85873
0.026795, 1.88855
0.026795, 1.88855
0.0301663, 1.91831
0.0301663, 1.91831
0.0301663, 1.91831
0.0337256, 1.94804
0.0337256, 1.94804
0.037503, 1.97776
0.037503, 1.97776
0.0414667, 2.00748
0.0414667, 2.00748
0.0456896, 2.03715
0.0501392, 2.0668
0.0501392, 2.0668
0.054279, 2.08965
0.054279, 2.08965
0.054279, 2.08965
0.0572912, 2.09155
0.0572912, 2.09155
0.0599661, 2.09345
