1 0
2 0
2 0
2 0
2 0
2 0
2 0
3 0
3 0
3 0
4 0.00202412
4 0.00202412
4 0.110073
4 0.110073
4 0.105208
4 0.105208
4 0.503676
4 0.503676
4 0.496685
4 0.496685
4 0.504106
4 0.504106
4 0.494913
4 0.494913
4 0.504095
4 0.504095
4 0.498131
5 0.498131
5 0.498412
5 0.498412
5 0.503025
5 0.503025
5 0.502142
5 0.502142
5 0.499551
5 0.499551
5 0.498811
5 0.498811
5 0.499223
5 0.499223
5 0.501812
5 0.501812
5 0.500728
5 0.500728
6 0.499783
6 0.499783
6 0.499991
6 0.499991
6 0.500075
6 0.500075
6 0.500212
6 0.500212
6 0.500049
6 0.500049
6 0.306225
6 0.306225
6 0.292938
6 0.292938
6 0.289191
6 0.289191
6 0.289951
6 0.289951
7 0.294551
7 0.294551
7 0.285671
7 0.285671
7 0.298204
7 0.298204
7 0.295557
7 0.295557
7 0.299318
7 0.299318
7 0.305461
7 0.305461
7 0.296279
7 0.296279
7 0.287879
7 0.287879
7 0.299803
7 0.299803
8 0.294279
8 0.294279
8 0.293282
8 0.293282
8 0.293876
8 0.293876
8 0.308359
8 0.308359
8 0.306057
8 0.306057
8 0.299667
8 0.299667
8 0.305577
8 0.305577
8 0.290398
8 0.290398
8 0.307526
8 0.307526
8 0.284719
9 0.284719
9 0.290955
9 0.290955
9 0.301256
9 0.301256
9 0.292191
9 0.292191
9 0.285606
9 0.285606
9 0.291527
9 0.291527
9 0.305118
9 0.305118
9 0.280417
9 0.280417
9 0.305356
9 0.305356
10 0.29774
10 0.29774
10 0.293477
10 0.293477
10 0.298309
10 0.298309
10 0.296837
10 0.296837
10 0.296175
10 0.296175
10 0.299991
10 0.299991
10 0.293537
10 0.293537
10 0.296595
10 0.296595
10 0.298367
10 0.298367
10 0.295814
11 0.295814
11 0.291163
11 0.291163
11 0.298225
11 0.298225
11 0.302778
11 0.302778
11 0.298296
11 0.298296
11 0.305825
11 0.305825
11 0.297768
11 0.297768
11 0.299956
11 0.299956
11 0.293535
11 0.293535
11 0.298535
12 0.298535
12 0.298666
12 0.298666
12 0.30413
12 0.30413
12 0.310603
12 0.310603
12 0.292601
12 0.292601
12 0.294842
12 0.294842
12 0.303525
12 0.303525
12 0.291337
12 0.291337
12 0.298289
12 0.298289
13 0.304136
13 0.304136
13 0.301036
13 0.301036
13 0.292938
13 0.292938
13 0.296917
13 0.296917
13 0.297446
13 0.297446
13 0.290911
13 0.290911
13 0.30891
13 0.30891
13 0.303897
13 0.303897
13 0.294075
13 0.294075
14 0.294677
14 0.294677
14 0.292116
14 0.292116
14 0.292061
14 0.292061
14 0.299123
14 0.299123
14 0.293124
14 0.293124
14 0.288715
14 0.288715
14 0.302506
14 0.302506
14 0.292296
14 0.292296
14 0.330502
14 0.330502
14 0.299667
15 0.299667
15 0.29588
15 0.29588
15 0.300442
15 0.300442
15 0.29449
15 0.29449
15 0.295095
15 0.295095
15 0.29305
15 0.29305
15 0.308877
15 0.308877
15 0.496797
15 0.496797
15 0.498262
15 0.498262
15 0.502156
16 0.502156
16 0.501044
16 0.501044
16 0.296607
16 0.296607
16 0.298058
16 0.298058
16 0.301454
16 0.301454
16 0.302721
16 0.302721
16 0.30323
16 0.30323
16 0.301369
16 0.301369
16 0.297398
16 0.297398
16 0.29541
16 0.29541
17 0.299189
17 0.299189
17 0.296859
17 0.296859
17 0.298453
17 0.298453
17 0.301102
17 0.301102
17 0.301956
17 0.301956
17 0.297043
17 0.297043
17 0.299067
17 0.299067
17 0.302989
17 0.302989
17 0.295939
18 0.295939
18 0.199286
18 0.199286
18 0.0586922
18 0.0586922
18 0.0785223
18 0.0785223
18 0.0831468
18 0.0831468
18 0.0658758
18 0.0658758
18 0.0816191
18 0.0816191
18 0.0972639
18 0.0972639
18 0.0897729
18 0.0897729
