0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.00202412,-5.09575E-05
0.00202412,-5.09575E-05
0.500385,0.00605413
0.500385,0.00605413
0.505126,0.00502477
0.505126,0.00502477
0.491907,0.000625151
0.491907,0.000625151
0.503489,0.000818045
0.503489,0.000818045
0.501039,-0.000308392
0.501039,-0.000308392
0.494917,0.000527947
0.494917,0.000527947
0.508015,7.27395E-05
0.508015,7.27395E-05
0.494803,-0.00093967
0.494803,-0.00093967
0.502783,5.17585E-05
0.502783,5.17585E-05
0.499388,-0.00144659
0.499388,-0.00144659
0.499307,-0.00031572
0.499307,-0.00031572
0.50131,-0.00122042
0.50131,-0.00122042
0.498268,-0.00139649
0.498268,-0.00139649
0.501515,-0.00187579
0.501515,-0.00187579
0.498981,-0.00109727
0.498981,-0.00109727
0.50012,-0.0026614
0.50012,-0.0026614
0.501199,-0.00210941
0.501199,-0.00210941
0.49705,-0.0030377
0.49705,-0.0030377
0.504724,-0.00246987
0.504724,-0.00246987
0.498531,-0.00267745
0.498531,-0.00267745
0.497317,-0.0034725
0.497317,-0.0034725
0.500937,-0.00355211
0.500937,-0.00355211
0.503183,-0.00283988
0.503183,-0.00283988
0.294564,-0.0172364
0.294564,-0.0172364
0.304754,-0.0210136
0.304754,-0.0210136
0.295013,-0.0230402
0.295013,-0.0230402
0.305163,-0.024033
0.305163,-0.024033
0.294089,-0.0282079
0.294089,-0.0282079
0.3039,-0.0328293
0.3039,-0.0328293
0.297572,-0.0345104
0.297572,-0.0345104
0.29914,-0.037855
0.29914,-0.037855
0.303688,-0.0377497
0.303688,-0.0377497
0.296605,-0.0417449
0.296605,-0.0417449
0.29886,-0.0449697
0.29886,-0.0449697
0.301851,-0.0471804
0.301851,-0.0471804
0.303743,-0.0484236
0.303743,-0.0484236
0.30238,-0.0511286
0.30238,-0.0511286
0.302124,-0.0539417
0.302124,-0.0539417
0.303142,-0.0592184
0.303142,-0.0592184
0.299994,-0.0635807
0.299994,-0.0635807
0.30081,-0.0648409
0.30081,-0.0648409
0.299476,-0.0661261
0.299476,-0.0661261
0.299084,-0.060679
0.299084,-0.060679
0.301129,-0.0646404
0.301129,-0.0646404
0.302269,-0.0566737
0.302269,-0.0566737
0.296483,-0.0583434
0.296483,-0.0583434
0.301864,-0.0522271
0.301864,-0.0522271
0.298981,-0.0608751
0.298981,-0.0608751
0.298924,-0.0782719
0.298924,-0.0782719
0.301626,-0.077077
0.301626,-0.077077
0.299148,-0.0770539
0.299148,-0.0770539
0.295594,-0.0692187
0.295594,-0.0692187
0.299211,-0.0861159
0.299211,-0.0861159
0.296463,-0.0810314
0.296463,-0.0810314
0.00814044,0.240331
0.00814044,0.240331
0.0176591,0.320327
0.0176591,0.320327
0.020894,0.293132
0.020894,0.293132
0.0176707,0.241994
0.0176707,0.241994
0.00352928,0.17317
0.00352928,0.17317
0.0144834,0.166221
0.0144834,0.166221
0.0345216,0.204318
0.0345216,0.204318
-0.00769514,0.0751934
-0.00769514,0.0751934
0.00120856,-0.0236386
0.00120856,-0.0236386
-7.29304E-05,0.000848699
-7.29304E-05,0.000848699
-0.0100013,-2.16368E-05
-0.0100013,-2.16368E-05
-0.0033825,0.00251604
-0.0033825,0.00251604
-0.00174632,-0.0186843
-0.00174632,-0.0186843
-0.000387258,-0.00125273
-0.000387258,-0.00125273
-0.00797945,-0.00047953
-0.00797945,-0.00047953
-0.000223558,0.0139596
-0.000223558,0.0139596
-0.00229129,0.00170276
-0.00229129,0.00170276
-0.000476809,0.0235269
-0.000476809,0.0235269
-0.00790274,-0.00180257
-0.00790274,-0.00180257
0.000323121,0.00182726
0.000323121,0.00182726
0.00748009,-0.00278795
0.00748009,-0.00278795
-0.00257693,0.0130386
-0.00257693,0.0130386
-0.00999953,0.000142783
-0.00999953,0.000142783
0.0201252,-0.000624895
0.0201252,-0.000624895
-0.00584408,0.00763739
