0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.30001,0.300011
0.30001,0.300011
0.299877,0.338002
0.299877,0.338002
0.29986,0.388581
0.29986,0.388581
0.299851,0.438431
0.299851,0.438431
0.299872,0.488089
0.299872,0.488089
0.299889,0.538634
0.299889,0.538634
0.299914,0.588174
0.299914,0.588174
0.299945,0.638386
0.299945,0.638386
0.299979,0.688466
0.299979,0.688466
0.300018,0.738207
0.300018,0.738207
0.300052,0.788499
0.300052,0.788499
0.300093,0.838205
0.300093,0.838205
0.300139,0.888471
0.300139,0.888471
0.300185,0.93826
0.300185,0.93826
0.300227,0.988385
0.300227,0.988385
0.300272,1.0384
0.300272,1.0384
0.300315,1.08825
0.300315,1.08825
0.300363,1.13842
0.300363,1.13842
0.300404,1.18839
0.300404,1.18839
0.300446,1.23833
0.300446,1.23833
0.300489,1.28833
0.300489,1.28833
0.299501,1.32161
0.299501,1.32161
0.303297,1.35078
0.303297,1.35078
0.305041,1.38001
0.305041,1.38001
0.310347,1.40905
0.310347,1.40905
0.318058,1.43726
0.318058,1.43726
0.326249,1.46588
0.326249,1.46588
0.335328,1.4939
0.335328,1.4939
0.346461,1.52124
0.346461,1.52124
0.359823,1.5476
0.359823,1.5476
0.374846,1.57325
0.374846,1.57325
0.389996,1.59889
0.389996,1.59889
0.407347,1.62295
0.407347,1.62295
0.425709,1.64627
0.425709,1.64627
0.445119,1.66871
0.445119,1.66871
0.465785,1.69055
0.465785,1.69055
0.487294,1.71129
0.487294,1.71129
0.509421,1.73121
0.509421,1.73121
0.532317,1.75004
0.532317,1.75004
0.556312,1.76764
0.556312,1.76764
0.580875,1.78433
0.580875,1.78433
0.6064,1.79962
0.6064,1.79962
0.632564,1.81373
0.632564,1.81373
0.65938,1.82635
0.65938,1.82635
0.686501,1.83772
0.686501,1.83772
0.714395,1.84767
0.714395,1.84767
0.742652,1.85634
0.742652,1.85634
0.771206,1.86423
0.771206,1.86423
0.80026,1.87016
0.80026,1.87016
0.82956,1.87468
0.82956,1.87468
0.859055,1.87808
0.859055,1.87808
0.888677,1.87979
0.888677,1.87979
0.918319,1.88031
0.918319,1.88031
0.947975,1.87896
0.947975,1.87896
0.977491,1.87632
0.977491,1.87632
1.02476,1.86886
1.02476,1.86886
1.07296,1.85812
1.07296,1.85812
1.12087,1.84589
1.12087,1.84589
1.16802,1.83047
1.16802,1.83047
1.21401,1.8127
1.21401,1.8127
1.25924,1.79248
1.25924,1.79248
1.30349,1.77063
1.30349,1.77063
1.33085,1.75598
1.33085,1.75598
1.35598,1.74039
1.35598,1.74039
1.37974,1.72332
1.37974,1.72332
1.40295,1.70483
1.40295,1.70483
1.42528,1.68523
1.42528,1.68523
1.44645,1.66462
1.44645,1.66462
1.46694,1.64316
1.46694,1.64316
1.4861,1.62041
1.4861,1.62041
1.5043,1.59721
1.5043,1.59721
1.52374,1.57192
1.52374,1.57192
1.54192,1.54806
1.54192,1.54806
1.56139,1.52509
1.56139,1.52509
1.58186,1.50313
1.58186,1.50313
1.60333,1.482
1.60333,1.482
1.62513,1.46253
1.62513,1.46253
1.65979,1.42886
1.65979,1.42886
1.69583,1.39424
1.69583,1.39424
1.73187,1.35961
1.73187,1.35961
1.76792,1.32497
1.76792,1.32497
1.80398,1.29032
1.80398,1.29032
1.84002,1.2557
1.84002,1.2557
1.87607,1.22105
1.87607,1.22105
1.91212,1.18642
1.91212,1.18642
1.94818,1.15178
1.94818,1.15178
1.98424,1.11714
1.98424,1.11714
2.0203,1.0825
2.0203,1.0825
2.05636,1.04786
2.05636,1.04786
2.07836,1.02548
2.07836,1.02548
2.09894,1.00432
2.09894,1.00432
2.11752,0.981398
2.11752,0.981398
2.13565,0.957643
2.13565,0.957643
2.15222,0.932981
2.15222,0.932981
2.16784,0.907475
2.16784,0.907475
2.18257,0.881652
2.18257,0.881652
2.19574,0.854969
2.19574,0.854969
2.20773,0.827876
2.20773,0.827876
2.2184,0.800327
2.2184,0.800327
2.22767,0.772179
2.22767,0.772179
2.23546,0.743564
2.23546,0.743564
2.24194,0.714734
2.24194,0.714734
2.24725,0.685501
2.24725,0.685501
2.25123,0.654686
2.25123,0.654686
2.2561,0.624741
2.2561,0.624741
2.26155,0.595183
2.26155,0.595183
2.26857,0.565894
2.26857,0.565894
2.27782,0.537052
2.27782,0.537052
2.28781,0.508514
2.28781,0.508514
2.29762,0.483356
2.29762,0.483356
2.30695,0.455667
2.30695,0.455667
2.31527,0.427218
2.31527,0.427218
2.32201,0.39802
2.32201,0.39802
2.32367,0.393932
2.32367,0.393932
2.32364,0.394037
2.32364,0.394037
2.32365,0.394027
2.32365,0.394027
2.32367,0.393931
2.32367,0.393931
2.32363,0.394109
2.32363,0.394109
2.32367,0.393925
2.32367,0.393925
2.32365,0.393997
2.32365,0.393997
2.32364,0.394083
2.32364,0.394083
2.32365,0.394007
2.32365,0.394007
2.32366,0.39395
2.32366,0.39395
2.32366,0.393966
2.32366,0.393966
2.32365,0.393989
2.32365,0.393989
2.32364,0.393983
2.32364,0.393983
2.32364,0.394006
2.32364,0.394006
2.32363,0.394013
2.32363,0.394013
2.32363,0.39401
2.32363,0.39401
2.32362,0.394006
2.32362,0.394006
2.32362,0.394005
2.32362,0.394005
2.32362,0.394005
2.32362,0.394005
2.32362,0.394004
2.32362,0.394004
2.32362,0.394003
2.32362,0.394003
2.32362,0.394002
2.32362,0.394002
2.32362,0.394001
2.32362,0.394001
2.32362,0.394001
2.32362,0.394001
2.32363,0.394
2.32363,0.394
2.32363,0.393999
2.32363,0.393999
2.32363,0.393998
2.32363,0.393998
2.32363,0.393998
2.32363,0.393998
2.32363,0.393997
2.32363,0.393997
2.32363,0.393996
2.32363,0.393996
2.32363,0.393995
2.32363,0.393995
2.32363,0.393994
2.32363,0.393994
2.32364,0.393994
2.32364,0.393994
2.32364,0.393993
2.32364,0.393993
2.32364,0.393992
2.32364,0.393992
2.32364,0.393991
2.32364,0.393991
2.32364,0.393991
